2026-03-06 00:05:12 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:49210 | service:winlogon
2026-03-07 22:25:40 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:59114 | service:ntfs
2026-03-07 22:35:14 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:59114 | service:winlogon
2026-03-07 23:00:15 | WARNING | host:SERVER01 | user:guest | EVENT:LOGIN_FAIL | IP:193.56.28.14 | port:50100 | service:sshd
2026-03-07 23:00:16 | WARNING | host:SERVER01 | user:guest | EVENT:LOGIN_FAIL | IP:193.56.28.14 | port:50102 | service:sshd
2026-03-07 23:00:18 | WARNING | host:SERVER01 | user:guest | EVENT:LOGIN_FAIL | IP:193.56.28.14 | port:50105 | service:sshd
2026-03-07 23:00:19 | WARNING | host:SERVER01 | user:guest | EVENT:LOGIN_FAIL | IP:193.56.28.14 | port:50108 | service:sshd
2026-03-07 23:00:21 | WARNING | host:SERVER01 | user:guest | EVENT:LOGIN_FAIL | IP:193.56.28.14 | port:50110 | service:sshd
2026-03-07 23:00:23 | ERROR | host:SERVER01 | user:guest | EVENT:ACCOUNT_LOCKED | IP:193.56.28.14 | port:50112 | service:sshd
2026-03-07 23:20:44 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:60112 | service:winlogon
2026-03-07 23:30:15 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:60112 | service:ntfs
2026-03-07 23:40:22 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:60112 | service:winlogon
2026-03-08 00:12:45 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:60220 | service:winlogon
2026-03-08 00:22:14 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:60220 | service:ntfs
2026-03-08 00:35:19 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:60220 | service:winlogon
2026-03-08 01:10:15 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:59114 | service:winlogon
2026-03-08 01:20:44 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:59114 | service:ntfs
2026-03-08 01:30:33 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:59114 | service:winlogon
2026-03-08 02:01:44 | ERROR | host:SERVER01 | user:system | EVENT:KERN_ERR | IP:127.0.0.1 | port:0 | service:system
2026-03-08 02:01:46 | ERROR | host:SERVER01 | user:system | EVENT:KERN_ERR | IP:127.0.0.1 | port:0 | service:system
2026-03-08 02:01:48 | ERROR | host:SERVER01 | user:system | EVENT:KERN_ERR | IP:127.0.0.1 | port:0 | service:system
2026-03-08 04:36:47 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:57110 | service:winlogon
2026-03-08 05:10:45 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:57110 | service:ntfs
2026-03-08 05:55:12 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:57110 | service:winlogon
2026-03-08 06:45:23 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:60112 | service:winlogon
2026-03-08 07:15:45 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:60112 | service:ntfs
2026-03-08 07:45:12 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:60112 | service:winlogon
2026-03-08 08:00:14 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:62110 | service:winlogon
2026-03-08 08:29:41 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:62110 | service:ntfs
2026-03-08 08:57:16 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:62110 | service:winlogon
2026-03-08 09:05:30 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:58112 | service:winlogon
2026-03-08 09:38:44 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:58112 | service:ntfs
2026-03-08 10:19:15 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:58112 | service:winlogon
2026-03-08 10:25:00 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:103.21.244.0 | port:21 | service:security
2026-03-08 10:25:01 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:103.21.244.0 | port:22 | service:security
2026-03-08 10:25:02 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:103.21.244.0 | port:23 | service:security
2026-03-08 10:25:03 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:103.21.244.0 | port:80 | service:security
2026-03-08 10:25:04 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:103.21.244.0 | port:443 | service:security
2026-03-08 10:30:14 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:59110 | service:winlogon
2026-03-08 10:45:23 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:59110 | service:ntfs
2026-03-08 11:05:47 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:59110 | service:winlogon
2026-03-08 11:15:30 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:60114 | service:winlogon
2026-03-08 11:35:19 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:60114 | service:ntfs
2026-03-08 11:57:41 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:60114 | service:winlogon
2026-03-08 12:15:00 | WARNING | host:SERVER01 | user:administrator | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:52100 | service:sshd
2026-03-08 12:15:02 | WARNING | host:SERVER01 | user:administrator | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:52102 | service:sshd
2026-03-08 12:15:05 | WARNING | host:SERVER01 | user:administrator | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:52105 | service:sshd
2026-03-08 12:15:07 | WARNING | host:SERVER01 | user:administrator | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:52108 | service:sshd
2026-03-08 12:15:10 | WARNING | host:SERVER01 | user:administrator | EVENT:LOGIN_FAIL | IP:45.33.32.156 | port:52110 | service:sshd
2026-03-08 12:15:12 | ERROR | host:SERVER01 | user:administrator | EVENT:ACCOUNT_LOCKED | IP:45.33.32.156 | port:52112 | service:sshd
2026-03-08 12:30:16 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:61110 | service:winlogon
2026-03-08 12:45:22 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:61110 | service:ntfs
2026-03-08 13:05:12 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:61110 | service:winlogon
2026-03-08 13:20:44 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:61220 | service:winlogon
2026-03-08 13:41:50 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:61220 | service:ntfs
2026-03-08 14:05:32 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:61220 | service:winlogon
2026-03-08 14:16:11 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:60114 | service:winlogon
2026-03-08 14:39:25 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:60114 | service:ntfs
2026-03-08 15:06:43 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:60114 | service:winlogon
2026-03-08 15:20:15 | INFO | host:SERVER01 | user:admin | EVENT:LOGIN_SUCCESS | IP:192.168.1.1 | port:57110 | service:sshd
2026-03-08 15:30:14 | INFO | host:SERVER01 | user:admin | EVENT:FILE_ACCESS | IP:192.168.1.1 | port:57110 | service:sshd
2026-03-08 15:40:22 | INFO | host:SERVER01 | user:admin | EVENT:LOGOUT | IP:192.168.1.1 | port:57110 | service:sshd
2026-03-08 16:00:12 | ERROR | host:AUTH_SYS | user:system | EVENT:LDAP_FAIL | IP:192.168.1.230 | port:389 | service:auth
2026-03-08 16:00:15 | ERROR | host:AUTH_SYS | user:system | EVENT:LDAP_FAIL | IP:192.168.1.230 | port:389 | service:auth
2026-03-08 16:00:18 | ERROR | host:AUTH_SYS | user:system | EVENT:LDAP_FAIL | IP:192.168.1.230 | port:389 | service:auth
2026-03-08 16:30:00 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:58110 | service:winlogon
2026-03-08 16:45:15 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:58110 | service:ntfs
2026-03-08 17:05:47 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:58110 | service:winlogon
2026-03-08 17:15:30 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:61112 | service:winlogon
2026-03-08 17:35:19 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:61112 | service:ntfs
2026-03-08 17:57:41 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:61112 | service:winlogon
2026-03-08 18:20:44 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:63110 | service:winlogon
2026-03-08 18:41:50 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:63110 | service:ntfs
2026-03-08 19:05:32 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:63110 | service:winlogon
2026-03-08 19:15:45 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:59112 | service:winlogon
2026-03-08 19:29:41 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:59112 | service:ntfs
2026-03-08 19:44:17 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:59112 | service:winlogon
2026-03-08 20:05:32 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:60110 | service:winlogon
2026-03-08 20:49:08 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:60110 | service:ntfs
2026-03-08 21:10:14 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:60110 | service:winlogon
2026-03-08 21:15:40 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:61114 | service:winlogon
2026-03-08 21:22:11 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:61114 | service:ntfs
2026-03-08 21:30:45 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:61114 | service:winlogon
2026-03-08 21:35:19 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:62110 | service:winlogon
2026-03-08 21:40:22 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:62110 | service:ntfs
2026-03-08 21:45:14 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:62110 | service:winlogon
2026-03-08 22:00:15 | WARNING | host:SERVER01 | user:postgres | EVENT:LOGIN_FAIL | IP:213.87.12.45 | port:53100 | service:sshd
2026-03-08 22:00:16 | WARNING | host:SERVER01 | user:postgres | EVENT:LOGIN_FAIL | IP:213.87.12.45 | port:53102 | service:sshd
2026-03-08 22:00:18 | WARNING | host:SERVER01 | user:postgres | EVENT:LOGIN_FAIL | IP:213.87.12.45 | port:53105 | service:sshd
2026-03-08 22:00:19 | WARNING | host:SERVER01 | user:postgres | EVENT:LOGIN_FAIL | IP:213.87.12.45 | port:53108 | service:sshd
2026-03-08 22:00:21 | WARNING | host:SERVER01 | user:postgres | EVENT:LOGIN_FAIL | IP:213.87.12.45 | port:53110 | service:sshd
2026-03-08 22:00:23 | ERROR | host:SERVER01 | user:postgres | EVENT:ACCOUNT_LOCKED | IP:213.87.12.45 | port:53112 | service:sshd
2026-03-08 22:15:22 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:62220 | service:winlogon
2026-03-08 22:25:40 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:62220 | service:ntfs
2026-03-08 22:35:14 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:62220 | service:winlogon
2026-03-08 22:45:23 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:61114 | service:winlogon
2026-03-08 22:50:14 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:61114 | service:ntfs
2026-03-08 22:55:47 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:61114 | service:winlogon
2026-03-08 23:15:01 | WARNING | host:SERVER01 | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:89.248.167.131 | port:52110 | service:sshd
2026-03-08 23:25:12 | INFO | host:SERVER01 | user:katerina.blaha | EVENT:FILE_ACCESS | IP:89.248.167.131 | port:52110 | service:sshd
2026-03-08 23:35:19 | INFO | host:SERVER01 | user:katerina.blaha | EVENT:LOGOUT | IP:89.248.167.131 | port:52110 | service:sshd
2026-03-08 23:45:23 | ERROR | host:STORAGE01 | user:system | EVENT:SAN_DISCONN | IP:192.168.1.240 | port:0 | service:storage
2026-03-08 23:45:25 | ERROR | host:STORAGE01 | user:system | EVENT:SAN_DISCONN | IP:192.168.1.240 | port:0 | service:storage
2026-03-08 23:45:27 | ERROR | host:STORAGE01 | user:system | EVENT:SAN_DISCONN | IP:192.168.1.240 | port:0 | service:storage
2026-03-09 00:01:40 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:59110 | service:winlogon
2026-03-09 00:05:23 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:59110 | service:ntfs
2026-03-09 00:10:14 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:59110 | service:winlogon
2026-03-09 01:20:44 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:62112 | service:winlogon
2026-03-09 01:30:15 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:62112 | service:ntfs
2026-03-09 01:40:22 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:62112 | service:winlogon
2026-03-09 02:15:30 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:64110 | service:winlogon
2026-03-09 02:30:14 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:64110 | service:ntfs
2026-03-09 02:45:23 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:64110 | service:winlogon
2026-03-09 03:05:47 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:60114 | service:winlogon
2026-03-09 03:10:10 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:60114 | service:ntfs
2026-03-09 03:15:32 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:60114 | service:winlogon
2026-03-09 04:36:47 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:61110 | service:winlogon
2026-03-09 05:10:45 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:61110 | service:ntfs
2026-03-09 05:55:12 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:61110 | service:winlogon
2026-03-09 06:15:37 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:62114 | service:winlogon
2026-03-09 06:44:22 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:62114 | service:ntfs
2026-03-09 07:06:39 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:62114 | service:winlogon
2026-03-09 07:31:47 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:63110 | service:winlogon
2026-03-09 07:36:07 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:63110 | service:ntfs
2026-03-09 08:00:45 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:63110 | service:winlogon
2026-03-09 08:22:38 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:63220 | service:winlogon
2026-03-09 08:29:41 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:63220 | service:ntfs
2026-03-09 08:57:16 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:63220 | service:winlogon
2026-03-09 09:14:45 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:62114 | service:winlogon
2026-03-09 09:26:11 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:62114 | service:ntfs
2026-03-09 09:28:15 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:62114 | service:winlogon
2026-03-09 09:38:44 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:1000 | service:security
2026-03-09 09:38:45 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:1001 | service:security
2026-03-09 09:38:46 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:1002 | service:security
2026-03-09 09:38:47 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:1003 | service:security
2026-03-09 09:38:48 | INFO | host:FIREWALL | user:system | EVENT:PORT_SCAN | IP:193.56.28.14 | port:1004 | service:security
2026-03-09 10:19:15 | WARNING | host:SERVER01 | user:admin | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:54100 | service:sshd
2026-03-09 10:19:17 | WARNING | host:SERVER01 | user:admin | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:54102 | service:sshd
2026-03-09 10:19:19 | WARNING | host:SERVER01 | user:admin | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:54105 | service:sshd
2026-03-09 10:19:21 | WARNING | host:SERVER01 | user:admin | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:54108 | service:sshd
2026-03-09 10:19:23 | WARNING | host:SERVER01 | user:admin | EVENT:LOGIN_FAIL | IP:91.108.4.22 | port:54110 | service:sshd
2026-03-09 10:19:25 | ERROR | host:SERVER01 | user:admin | EVENT:ACCOUNT_LOCKED | IP:91.108.4.22 | port:54112 | service:sshd
2026-03-09 10:29:17 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:60110 | service:winlogon
2026-03-09 10:31:27 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:60110 | service:ntfs
2026-03-09 10:52:17 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:60110 | service:winlogon
2026-03-09 11:09:19 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:63112 | service:winlogon
2026-03-09 11:11:01 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:63112 | service:ntfs
2026-03-09 11:50:51 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:63112 | service:winlogon
2026-03-09 11:57:41 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:65110 | service:winlogon
2026-03-09 12:28:11 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:FILE_ACCESS | IP:10.0.0.20 | port:65110 | service:ntfs
2026-03-09 12:28:43 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGOUT | IP:10.0.0.20 | port:65110 | service:winlogon
2026-03-09 13:30:16 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGIN_SUCCESS | IP:10.0.0.5 | port:61114 | service:winlogon
2026-03-09 13:39:38 | INFO | host:PC-KRAL | user:martin.kral | EVENT:FILE_ACCESS | IP:10.0.0.5 | port:61114 | service:ntfs
2026-03-09 14:16:11 | INFO | host:PC-KRAL | user:martin.kral | EVENT:LOGOUT | IP:10.0.0.5 | port:61114 | service:winlogon
2026-03-09 14:39:25 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGIN_SUCCESS | IP:10.0.0.18 | port:62110 | service:winlogon
2026-03-09 15:06:43 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:FILE_ACCESS | IP:10.0.0.18 | port:62110 | service:ntfs
2026-03-09 15:25:03 | INFO | host:PC-PROCHAZKA | user:jan.prochazka | EVENT:LOGOUT | IP:10.0.0.18 | port:62110 | service:winlogon
2026-03-09 15:35:34 | ERROR | host:DNS_SERVER | user:system | EVENT:DNS_ZONE_FAIL | IP:192.168.1.222 | port:53 | service:dns
2026-03-09 15:35:36 | ERROR | host:DNS_SERVER | user:system | EVENT:DNS_ZONE_FAIL | IP:192.168.1.222 | port:53 | service:dns
2026-03-09 15:35:38 | ERROR | host:DNS_SERVER | user:system | EVENT:DNS_ZONE_FAIL | IP:192.168.1.222 | port:53 | service:dns
2026-03-09 15:42:25 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGIN_SUCCESS | IP:10.0.0.15 | port:63114 | service:winlogon
2026-03-09 16:15:37 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:FILE_ACCESS | IP:10.0.0.15 | port:63114 | service:ntfs
2026-03-09 16:44:22 | INFO | host:PC-DVORAK | user:petr.dvorak | EVENT:LOGOUT | IP:10.0.0.15 | port:63114 | service:winlogon
2026-03-09 17:06:39 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGIN_SUCCESS | IP:192.168.1.10 | port:64110 | service:winlogon
2026-03-09 17:09:46 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:FILE_ACCESS | IP:192.168.1.10 | port:64110 | service:ntfs
2026-03-09 17:09:48 | INFO | host:PC-SVOBODA | user:eva.svoboda | EVENT:LOGOUT | IP:192.168.1.10 | port:64110 | service:winlogon
2026-03-09 17:09:50 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGIN_SUCCESS | IP:10.0.0.8 | port:64220 | service:winlogon
2026-03-09 17:09:52 | INFO | host:PC-MALA | user:lucie.mala | EVENT:FILE_ACCESS | IP:10.0.0.8 | port:64220 | service:ntfs
2026-03-09 17:09:54 | INFO | host:PC-MALA | user:lucie.mala | EVENT:LOGOUT | IP:10.0.0.8 | port:64220 | service:winlogon
2026-03-09 17:15:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGIN_SUCCESS | IP:192.168.1.12 | port:63114 | service:winlogon
2026-03-09 17:20:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:FILE_ACCESS | IP:192.168.1.12 | port:63114 | service:ntfs
2026-03-09 17:25:00 | INFO | host:PC-NEMEC | user:ondrej.nemec | EVENT:LOGOUT | IP:192.168.1.12 | port:63114 | service:winlogon
2026-03-09 17:30:00 | WARNING | host:SERVER01 | user:administrator | EVENT:LOGIN_SUCCESS | IP:45.33.32.156 | port:53110 | service:sshd
2026-03-09 17:35:00 | INFO | host:SERVER01 | user:administrator | EVENT:FILE_ACCESS | IP:45.33.32.156 | port:53110 | service:sshd
2026-03-09 17:40:00 | INFO | host:SERVER01 | user:administrator | EVENT:LOGOUT | IP:45.33.32.156 | port:53110 | service:sshd
2026-03-09 18:00:00 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGIN_SUCCESS | IP:10.0.0.12 | port:61110 | service:winlogon
2026-03-09 18:05:00 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:FILE_ACCESS | IP:10.0.0.12 | port:61110 | service:ntfs
2026-03-09 18:10:00 | INFO | host:PC-VLCEK | user:tomas.vlcek | EVENT:LOGOUT | IP:10.0.0.12 | port:61110 | service:winlogon
2026-03-09 18:15:00 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGIN_SUCCESS | IP:192.168.1.5 | port:64112 | service:winlogon
2026-03-09 18:20:00 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:FILE_ACCESS | IP:192.168.1.5 | port:64112 | service:ntfs
2026-03-09 18:25:00 | INFO | host:PC-NOVAK | user:jana.novak | EVENT:LOGOUT | IP:192.168.1.5 | port:64112 | service:winlogon
2026-03-09 18:30:00 | INFO | host:PC-BLAHA | user:katerina.blaha | EVENT:LOGIN_SUCCESS | IP:10.0.0.20 | port:65114 | service:winlogon
